  3.6595569654131013	   4.251929573983025	   5.566468311283147
  1.0085615039398694	   1.041008597247782	  1.0341440868912126
  0.6169691881643335	  1.0547422199027658	 0.12710150788607083
   2.966523082817549	  2.9664624934765293	  3.0186608122941823
  1.0198303475593093	   2.485785700552092	  1.8660812294182216
  2.6284577742343527	   3.161479935177301	   3.584840256513952
   1.738219128298602	   3.265855467355179	   2.195389681668496
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
   3.555320161933283	  2.7082703875628313	  3.0648795424345714
   4.975194457982708	   4.762820336748428	    3.68305505806228
    3.80605193246582	   4.339824758974922	   2.758680455254492
  2.0143057969748788	  1.5683797071991652	  1.6263215668149518
   3.358115398593085	   4.501881506303733	  3.7610491651741866
  6.4119720194612935	  3.3180432334441177	   4.194349760240337
  2.0368434842137586	  1.8952399263877826	  1.9902940666705182
  2.0368434842137586	  1.8952399263877826	  1.9902940666705182
  0.4704742211116151	   0.398275056994534	  0.8983765671038189
