                 0.0	                 0.0	   651.9061645322492
                 0.0	  305.67373040081367	   311.3993786605699
   55.85724271197494	   694.3262695991873	                 0.0
                 0.0	                 0.0	   1470.273649269211
   50.91960863077863	                 0.0	   36.69445680718076
                 0.0	                 0.0	    873.621292721926
  2599.8163302989165	                 0.0	                 0.0
   893.2231486572464	  10604.484400920437	  1496.3276017832347
  1543.5525042805684	   55286.93744314234	                 0.0
                 0.0	                 0.0	                 0.0
