                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
   1.738219128298602	   3.265855467355179	   2.195389681668496
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
                 0.0	                 0.0	                 0.0
